,date,user,comment
1755,2018-01-03 20:05:28,Twokinds,This is my greatest work
1782,2018-01-03 20:06:20,Twokinds,This is about 2 years before Twokinds.
1795,2018-01-03 20:06:46,Twokinds,2 or 3 years.
1798,2018-01-03 20:06:52,Twokinds,I think I was 13 when I drew this.
1862,2018-01-03 20:10:35,Twokinds,I don't listen to music.
1996,2018-01-03 20:17:59,Twokinds,:ctwokinds-nibsdance:
2454,2018-01-03 20:47:13,Twokinds,"Uh, I dunno."
2466,2018-01-03 20:47:58,Twokinds,I try to have at least one detailed panel per page
2501,2018-01-03 20:49:43,Twokinds,I was supposed to go get food when I finished inking
2502,2018-01-03 20:49:46,Twokinds,I forgot....
2529,2018-01-03 20:50:46,Twokinds,I'm so close to being done I might as well finish
2574,2018-01-03 20:53:20,Twokinds,"Yes, only photoshop"
2576,2018-01-03 20:53:28,Twokinds,It's all I know how to use good
2585,2018-01-03 20:53:54,Twokinds,xD
2591,2018-01-03 20:54:34,Twokinds,Actually I use my new art models for that
2606,2018-01-03 20:55:17,Twokinds,Got new posable art things for Christmas
2622,2018-01-03 20:56:16,Twokinds,None that I know of.
2881,2018-01-03 21:14:46,Twokinds,You know what they say about sand.
2885,2018-01-03 21:14:55,Twokinds,It's pretty nice.
2915,2018-01-03 21:16:24,Twokinds,Why did the chicken cross the road?
2918,2018-01-03 21:16:32,Twokinds,To escape the manor
3083,2018-01-03 21:24:16,Twokinds,"Thanks, Beckoner!"
3367,2018-01-03 21:37:38,Twokinds,Done
3427,2018-01-03 21:40:28,Twokinds,"Okay, that's gunna be it for tonight!"
3428,2018-01-03 21:40:30,Twokinds,Thanks for joining me
3431,2018-01-03 21:40:36,Twokinds,I'm gunna do the text and put it up
3563,2018-01-03 22:20:35,Twokinds,:ctwokinds-totallykat:
3574,2018-01-03 22:27:33,Twokinds,:ctwokinds-floraquestion:=:ctwokinds-flat:
3608,2018-01-03 22:37:43,Twokinds,He'a a good bureaucrat
3613,2018-01-03 22:38:07,Twokinds,"If I have Raine say ""Natani, was it?"" do you understand what she means?"
3615,2018-01-03 22:38:22,Twokinds,"I'm reading over my script and now I'm like ""is that how people talk?"""
3640,2018-01-03 22:44:32,Twokinds,:ctwokinds-lynnsmile:+:ctwokinds-RaineEep:+:ctwokinds-daydreamingkat:+:ctwokinds-floraquestion:+:ctwokinds-eyeroll:+:ctwokinds-smug:+:ctwokinds-kingtea:+:ctwokinds-adiracoin:+:ctwokinds-reniembarrassed:+:ctwokinds-rose:+:ctwokinds-clovisgirl_shake:
3644,2018-01-03 22:45:07,Twokinds,Ordithus had the answer
3662,2018-01-03 22:51:28,Twokinds,Beck: Nice!
3665,2018-01-03 22:57:29,Twokinds,I was pretty proud of that one
3672,2018-01-03 23:00:22,Twokinds,Jeez I have to very carefully change all the 2017s to 2018
3678,2018-01-03 23:04:33,Twokinds,Only one so far
3679,2018-01-03 23:04:42,Twokinds,But I'm sure I'll slip up more as time goes on.
3680,2018-01-03 23:05:05,Twokinds,"Then again, I like 2018 as a number better than 2017 so it shouldn't be too hard."
3681,2018-01-03 23:05:10,Twokinds,I didn't like 2007 either.
3682,2018-01-03 23:05:14,Twokinds,Such an awkward number.
50,2018-01-04 00:35:29,Twokinds,Sythe probably wouldn't entertain the idea at all if he didn't see firsthand Raine's transformation.
55,2018-01-04 00:47:06,Twokinds,Pretty far back. It pretty much started  happening the moment humans and keidran collided.
58,2018-01-04 00:48:41,Twokinds,"Hm, it's vague, isn't it?"
59,2018-01-04 00:48:46,Twokinds,lol
94,2018-01-04 01:42:53,Twokinds,Haha
95,2018-01-04 01:43:04,Twokinds,I just watched one of the time lapses for the first time
96,2018-01-04 01:43:15,Twokinds,"It's hilarious when a bounce happens, and then just a parade of emotes"
97,2018-01-04 01:43:18,Twokinds,Super speed
912,2018-01-04 21:39:17,Twokinds,I am not
1288,2018-01-04 22:06:28,Twokinds,brb
1306,2018-01-04 22:08:21,Twokinds,Baaack
1571,2018-01-04 22:30:48,Twokinds,Done
1628,2018-01-04 22:33:43,Twokinds,Half the card holders haven't given me their requests yet
1725,2018-01-04 22:40:25,Twokinds,This was one of the early patreon sketches.
1729,2018-01-04 22:40:35,Twokinds,"It wasn't that long ago, but my style's still changed a bit."
1789,2018-01-04 22:45:42,Twokinds,:ctwokinds-nibsdance:
2017,2018-01-04 23:03:14,Twokinds,My bedroom tripped a fuse
2039,2018-01-04 23:04:04,Twokinds,I've never had a fuse go before. I think it was the space heater.
2050,2018-01-04 23:04:44,Twokinds,Whatever it's called
2061,2018-01-04 23:05:09,Twokinds,Yeah
2065,2018-01-04 23:05:25,Twokinds,"Computer didn't turn off, but everything else did."
2073,2018-01-04 23:05:51,Twokinds,UPS
2075,2018-01-04 23:05:53,Twokinds,I just said
2080,2018-01-04 23:06:04,Twokinds,I can go an hour without power
2093,2018-01-04 23:06:42,Twokinds,This house IS old
2097,2018-01-04 23:06:48,Twokinds,The outlets don't even have ground
2103,2018-01-04 23:07:05,Twokinds,They're two-prong. All of them. It's a problem.
2118,2018-01-04 23:07:45,Twokinds,It's a house from the 60s.
2126,2018-01-04 23:08:08,Twokinds,I wish I could get the plugs changed to ones with grounding
2136,2018-01-04 23:08:34,Twokinds,It would require rewiring everything.
2161,2018-01-04 23:10:09,Twokinds,I'm planning to move anyway.
2184,2018-01-04 23:12:01,Twokinds,"No, just shopping around for now"
2201,2018-01-04 23:12:51,Twokinds,Oh yeah definitely buying
2204,2018-01-04 23:13:02,Twokinds,lol I don't think I could stand the heat.
2222,2018-01-04 23:13:59,Twokinds,I'd like to stay close to family
2230,2018-01-04 23:14:22,Twokinds,"Unless there was a real reason, I prefer it here in Ohio. Food is cheap."
2246,2018-01-04 23:15:35,Twokinds,...man I could go for a burrito
2257,2018-01-04 23:16:24,Twokinds,A taco is fine too
2285,2018-01-04 23:17:39,Twokinds,"I wish there was a middleground. I prefer crunchy tacos, but they just break on me every time."
2425,2018-01-04 23:28:26,Twokinds,:ctwokinds-nibsdance:
2470,2018-01-04 23:32:20,Twokinds,"Yes, I am a sofa"
2550,2018-01-04 23:39:19,Twokinds,Yep
2598,2018-01-04 23:42:16,Twokinds,It's been a long time since we've seen Kat
2614,2018-01-04 23:43:18,Twokinds,"I'm thinking about doing a side comic where Kat, the slaves, and Maddie go messing around with Trace's old stuff in the estate while they're away."
2628,2018-01-04 23:44:01,Twokinds,Maddie nearly getting them killed several times
2662,2018-01-04 23:47:32,Twokinds,I dunno. Probably some deadly artifacts. Disguarded traps. A phylactery or two.
2675,2018-01-04 23:48:16,Twokinds,And alternate universe portal. Doomsday device. Something that turns Mike into a girl again. The usual.
2734,2018-01-04 23:52:18,Twokinds,"Not sure if you're joking Sage, but if you want to help writing I will pay you. xD I hate writing..."
2785,2018-01-04 23:57:00,Twokinds,"Hm, I feel like something's missing..."
140,2018-01-05 00:16:34,Twokinds,Built-in pillow
144,2018-01-05 00:16:44,Twokinds,For resting against
204,2018-01-05 00:22:21,Twokinds,:ctwokinds-floAAA:
214,2018-01-05 00:23:07,Twokinds,Do not feed nibbly expresso
219,2018-01-05 00:23:23,Twokinds,She will steal all the clothes from everyone during the night
224,2018-01-05 00:23:38,Twokinds,Actually that would make for a good side comics too. The Day With No Clothes
244,2018-01-05 00:24:39,Twokinds,It would just be one huge Austin Powers running gag of forground objects
746,2018-01-05 01:05:27,Twokinds,byyyyye
789,2018-01-05 01:08:10,Twokinds,I'm not good at drawing mythological creatures
892,2018-01-05 01:14:15,Twokinds,I'm making it match Kat's eyes
896,2018-01-05 01:14:29,Twokinds,"So the only colors are brown, red, and green-blue"
926,2018-01-05 01:17:03,Twokinds,Yeah I'm done with this one for no. The lower part where Kat is rejected comes later xD
952,2018-01-05 01:18:06,Twokinds,This one was sponsored by Tom
966,2018-01-05 01:18:27,Twokinds,TheOtherTom
981,2018-01-05 01:19:11,Twokinds,He asked me to do the other part seperately
1074,2018-01-05 01:24:21,Twokinds,This is a gift for Mihari
1114,2018-01-05 01:29:44,Twokinds,You have!
1116,2018-01-05 01:29:46,Twokinds,I remember
1124,2018-01-05 01:32:02,Twokinds,^^
1264,2018-01-05 01:47:47,Twokinds,byeeee
1273,2018-01-05 01:48:54,Twokinds,I'm not sure about the outfit...
1281,2018-01-05 01:49:28,Twokinds,bereeeeyyy'
1290,2018-01-05 01:51:44,Twokinds,byeeertye
1513,2018-01-05 02:26:14,Twokinds,What if the steel is in some sort of... elongated form?
1565,2018-01-05 02:36:21,Twokinds,Yes
1571,2018-01-05 02:36:55,Twokinds,Maybe if I found someone with the tribeam
1573,2018-01-05 02:37:05,Twokinds,I can copy powers by touching people
1574,2018-01-05 02:37:09,Twokinds,with my tenticles
1584,2018-01-05 02:38:04,Twokinds,I am not pink!
1585,2018-01-05 02:38:14,Twokinds,Bob is... metallic...y.
1586,2018-01-05 02:38:20,Twokinds,Like the t-1000
1593,2018-01-05 02:38:44,Twokinds,"But a very friendly t-1000, with lots of tentacles"
1594,2018-01-05 02:38:52,Twokinds,"Yes, he can go liquid."
1616,2018-01-05 02:41:23,Twokinds,:ctwokinds-nibsdance:
1622,2018-01-05 02:41:57,Twokinds,Fluff's a geth.
1623,2018-01-05 02:42:07,Twokinds,I'm a big stupid jellyfish.
1627,2018-01-05 02:42:18,Twokinds,Oh? Oh right
1628,2018-01-05 02:42:21,Twokinds,"Wait, what was Fluff?"
1715,2018-01-05 02:51:48,Twokinds,Like Superman
1804,2018-01-05 03:06:21,Twokinds,"My assumption is that when Bob becomes two Bobs, he's just splitting into two piles of liquid, and it's all part of the same Bob conciousness."
1808,2018-01-05 03:06:38,Twokinds,All is Bob.
1882,2018-01-05 03:17:58,Twokinds,That's why Bob is a very slow blob
1904,2018-01-05 03:20:34,Twokinds,I can only copy a certain amount
1908,2018-01-05 03:20:52,Twokinds,"I could copy one big power, or lots of little powers, and anywhere inbetween."
1959,2018-01-05 03:25:54,Twokinds,Done
2008,2018-01-05 03:30:31,Twokinds,lol
2011,2018-01-05 03:30:46,Twokinds,"Well, I'm done for tonight"
2221,2018-01-05 16:53:06,Twokinds,Ahoy
2249,2018-01-05 17:41:21,Twokinds,Jeez
2250,2018-01-05 17:41:36,Twokinds,I was gunna stream today but it's already almost 6pm and I feel like I just woke up.
2286,2018-01-05 18:02:34,Twokinds,It probably varies from state to state and the specific order in question
2288,2018-01-05 18:02:50,Twokinds,But here is an anicdote I found while googling:
2290,2018-01-05 18:02:55,Twokinds,"""unless it can be proven person A is specifically trying to harass person B, then person B must leave. My ex wife filed one on me. If I am within 500' of her for any reason, even if she comes to somewhere I am already, I must leave"""
2308,2018-01-05 18:05:34,Twokinds,"The law seems to be in most places that you must leave ""as soon as possible"""
2311,2018-01-05 18:06:12,Twokinds,"So you would still be able to pay for the groceries. Though yeah, the whole situation sounds like a mess of legal objectivity."
2577,2018-01-05 19:26:46,Twokinds,:ctwokinds-evalswink_sparkl:
2580,2018-01-05 19:26:58,Twokinds,:ctwokinds-LauraCry:
540,2018-01-06 16:20:32,Twokinds,"I don't know how, but someone managed to mix up the name and suggestion boxes on the form"
542,2018-01-06 16:20:37,Twokinds,Not the first time either
678,2018-01-06 16:32:54,Twokinds,:ctwokinds-nibsdance:
951,2018-01-06 16:45:58,Twokinds,It's a common name just look up the pronounciation
956,2018-01-06 16:46:06,Twokinds,It's Mayv
1425,2018-01-06 17:07:37,Twokinds,Done
2113,2018-01-06 17:46:00,Twokinds,I wish I had bacon. I am starving
2210,2018-01-06 17:51:43,Twokinds,Done
2234,2018-01-06 17:52:34,Twokinds,I'm gunna go get some fooood
2301,2018-01-06 17:56:54,Twokinds,Waiting for food to heat up
2377,2018-01-06 17:59:46,Twokinds,Food ready!
2385,2018-01-06 18:00:03,Twokinds,What won?
2493,2018-01-06 18:06:54,Twokinds,This drawing might be slow
2494,2018-01-06 18:06:58,Twokinds,Trying to eat at the same time.
2665,2018-01-06 18:16:49,Twokinds,Everything is canon.
2686,2018-01-06 18:18:19,Twokinds,Especially W0lfmare's fanart
3103,2018-01-06 18:56:14,Twokinds,brb
3362,2018-01-06 19:12:20,Twokinds,Ddone!
4025,2018-01-06 19:52:31,Twokinds,Done
4097,2018-01-06 19:57:47,Twokinds,I will literally put Keith's head on Natani's body and vice versa.
4157,2018-01-06 20:01:46,Twokinds,I'm not even sure how this would happen
4169,2018-01-06 20:02:11,Twokinds,Oh god
4175,2018-01-06 20:02:30,Twokinds,No
4176,2018-01-06 20:02:33,Twokinds,Horrifying
4187,2018-01-06 20:02:57,Twokinds,It sounds like a Silent Hill monster
4211,2018-01-06 20:04:26,Twokinds,"Ow, I have something stuck in my tooth dang it"
4213,2018-01-06 20:04:27,Twokinds,brb
4291,2018-01-06 20:10:31,Twokinds,That's actually a good idea...
4323,2018-01-06 20:12:47,Twokinds,Eh...
4336,2018-01-06 20:14:23,Twokinds,Well what do you want TorqueEmUp?
4342,2018-01-06 20:14:56,Twokinds,nooo
4356,2018-01-06 20:16:01,Twokinds,Well yes obviously
4362,2018-01-06 20:16:17,Twokinds,I'm just thinking of how
4380,2018-01-06 20:17:19,Twokinds,Think it'd be funnier if he was wearing it as a skiing mask
4397,2018-01-06 20:18:29,Twokinds,I don't know what they're called.
4399,2018-01-06 20:18:35,Twokinds,The thing you wear over your mouth.
4489,2018-01-06 20:26:47,Twokinds,Nothing
4491,2018-01-06 20:26:56,Twokinds,The outside space doesn't affect the inside space.
4497,2018-01-06 20:27:18,Twokinds,It would hit itself
4828,2018-01-06 20:57:47,Twokinds,lol done I guess
4917,2018-01-06 21:02:35,Twokinds,arg
4929,2018-01-06 21:03:03,Twokinds,I am having so much trouble
4931,2018-01-06 21:03:06,Twokinds,I can't find human nora
4933,2018-01-06 21:03:10,Twokinds,I can't find it
4940,2018-01-06 21:03:29,Twokinds,Someone link it
4975,2018-01-06 21:05:22,Twokinds,The files on my computer as just impossible to search through
4991,2018-01-06 21:06:17,Twokinds,Already found
5000,2018-01-06 21:06:47,Twokinds,Sorry
5153,2018-01-06 21:15:05,Twokinds,It says right on the screen it's #6
5702,2018-01-06 21:57:52,Twokinds,no
5757,2018-01-06 22:02:01,Twokinds,Done
5790,2018-01-06 22:04:05,Twokinds,I see yours
5791,2018-01-06 22:04:09,Twokinds,It's right there. T-Rex
5827,2018-01-06 22:06:23,Twokinds,I didn't remove it...
5880,2018-01-06 22:08:17,Twokinds,I'm so confused
5883,2018-01-06 22:08:25,Twokinds,Your suggestion is in the listing
5895,2018-01-06 22:08:49,Twokinds,"""Cup o' Kat 2: Not shaken or stirred - Kat lounging in a wide martini glass"""
5896,2018-01-06 22:08:52,Twokinds,It's right there
5934,2018-01-06 22:10:22,Twokinds,Give me some time to check
5941,2018-01-06 22:10:37,Twokinds,Something must have gone wrong with the voting system
5948,2018-01-06 22:10:52,Twokinds,No
6008,2018-01-06 22:13:32,Twokinds,I can't explain the missing option
6042,2018-01-06 22:15:37,Twokinds,I'm done for tonight
6052,2018-01-06 22:15:51,Twokinds,I'll try and think of something for Adelaide to give advice on
6062,2018-01-06 22:16:01,Twokinds,Although I don't have any ideas right now
6182,2018-01-06 22:21:51,Twokinds,I'm outta here!
6183,2018-01-06 22:21:54,Twokinds,Hope you had fun
6184,2018-01-06 22:21:56,Twokinds,later
6216,2018-01-06 22:22:42,Twokinds,I got a martini glass out of my cabinet for nothing
6233,2018-01-06 22:23:25,Twokinds,"I was planning to make it a me-pick, but it never showed up."
6451,2018-01-06 23:09:15,Twokinds,They don't exactly have internet
6452,2018-01-06 23:09:28,Twokinds,A lot of places don't even know a war is going on.
6459,2018-01-06 23:10:13,Twokinds,magicnet or whatever
0,2018-01-07 00:39:46,Twokinds,I'll be back tomorrow to stream more Nora Cards
16,2018-01-07 16:37:29,Twokinds,watt
19,2018-01-07 16:39:50,Twokinds,Hello
20,2018-01-07 16:39:52,Twokinds,I am good
21,2018-01-07 16:39:54,Twokinds,How are you?
29,2018-01-07 16:43:45,Twokinds,I'm thinking about testing Patreon's polling feature
30,2018-01-07 16:43:52,Twokinds,Just for fun.
33,2018-01-07 16:44:42,Twokinds,Yeah
35,2018-01-07 16:46:00,Twokinds,Just patrons so there's no cheating
37,2018-01-07 16:46:59,Twokinds,"No, not for color voting. Just for fun."
38,2018-01-07 16:47:25,Twokinds,"The first question I have is ""Which character needs more love?"""
39,2018-01-07 16:47:32,Twokinds,With the options being secondary characters
42,2018-01-07 16:48:16,Twokinds,Well it doesn't matter what tier
43,2018-01-07 16:48:22,Twokinds,Could be 1 dollar
48,2018-01-07 16:49:00,Twokinds,My real goal is to find out which characters are underrated and draw them xD
58,2018-01-07 16:50:38,Twokinds,"Yeah, I mean we got 100+ sketches of Natani, but only 3 Lynns, 6 Adiras, etc."
63,2018-01-07 16:53:20,Twokinds,"Do you think ""Which character needs more love?"" is a good way to phrase it?"
73,2018-01-07 16:54:58,Twokinds,I'm going to use characters who have less than 20 tags on Patreon
76,2018-01-07 16:57:40,Twokinds,right now
157,2018-01-07 17:16:00,Twokinds,Aaaaaawwwwww
160,2018-01-07 17:16:21,Twokinds,Patreon has a crummy poll limit
161,2018-01-07 17:16:23,Twokinds,And it's tiny
164,2018-01-07 17:16:34,Twokinds,20
166,2018-01-07 17:16:39,Twokinds,That's not enough
169,2018-01-07 17:16:56,Twokinds,no
179,2018-01-07 17:19:09,Twokinds,I can do it if I make it just canon Twokinds characters with less than 15 tags on Patreon
181,2018-01-07 17:19:46,Twokinds,"That knocks off all non-twokinds, and Sythe, Mike, Maeve, Clovis and Nora"
185,2018-01-07 17:20:15,Twokinds,They all have at least 15
195,2018-01-07 17:27:09,Twokinds,I gradually try to fix any that aren't.
196,2018-01-07 17:27:37,Twokinds,"I can't tag some of the oldest, because they are before Patreon had a tagging system."
197,2018-01-07 17:28:08,Twokinds,"Also, Patreon's tagging system is weirdly limited too. You can only have 5 tags per post. I don't understand these strangely low limits on everything."
204,2018-01-07 17:32:33,Twokinds,I wish Patreon had a gallery view
208,2018-01-07 17:33:19,Twokinds,Businesses seem obsessed with copying tumblr. I just want an easy way to see all my posts.
218,2018-01-07 17:35:38,Twokinds,I could. That'd just be a ton of work.
222,2018-01-07 17:36:11,Twokinds,There's over 500+ public posts
223,2018-01-07 17:36:30,Twokinds,I'd need to make thumbnails and link all of them to their respective Patreon post.
226,2018-01-07 17:37:04,Twokinds,Hm...
227,2018-01-07 17:37:22,Twokinds,"Actually, yeah... I guess I could hire a freelance webdesigner to do it"
240,2018-01-07 17:46:56,Twokinds,"No, Patreon's fine. I makes things easy."
242,2018-01-07 17:47:09,Twokinds,Plus I feel like people are getting something out of it for their trouble.
245,2018-01-07 18:02:24,Twokinds,Yeah it's scary
246,2018-01-07 18:05:30,Twokinds,I try to be smart and do my best to mitigate the risk.
268,2018-01-07 19:13:35,Twokinds,Kat sees Lynn's glasses and falls in love. Turns out she just has a thing for round specticles.
325,2018-01-07 20:00:06,Twokinds,Stream in 1 hour
404,2018-01-07 21:02:50,Twokinds,"Literally as I'm getting ready to stream, my mother comes over with food."
405,2018-01-07 21:02:59,Twokinds,I will start... soon-ish.
457,2018-01-07 21:19:25,Twokinds,I am back with food
463,2018-01-07 21:20:09,Twokinds,Rice cakes and korean dumpling soup.
483,2018-01-07 21:22:06,Twokinds,"Yes, home cooked."
488,2018-01-07 21:22:22,Twokinds,"I'm extremely bias, but I think Korean food is very good."
528,2018-01-07 21:39:00,Twokinds,:ptv-sneakysmirk:
552,2018-01-07 21:49:44,Twokinds,"Okay, food done. Getting ready"
560,2018-01-07 21:51:01,Twokinds,Nora Cards
564,2018-01-07 21:51:40,Twokinds,"does anyone know which sketch ""retcon"" is?"
568,2018-01-07 21:52:06,Twokinds,I don't know
570,2018-01-07 21:52:17,Twokinds,It's apparently a sketch called retcon but I don't remember it.
585,2018-01-07 21:54:11,Twokinds,Hm...
587,2018-01-07 21:54:25,Twokinds,I'll have to ask the nora card owner if that's the one they want
591,2018-01-07 21:54:39,Twokinds,I don't want to start something if it turns out not to be it
839,2018-01-07 22:30:54,Twokinds,Traditional Basitin lullaby
842,2018-01-07 22:31:06,Twokinds,*entire orchestra marches through bedroom*
859,2018-01-07 22:33:28,Twokinds,It broke
860,2018-01-07 22:33:33,Twokinds,Fighting Neutral
1410,2018-01-07 23:45:01,Twokinds,I wish I could!
